ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS
349074,2012,4,1/4/2012,20355,US,1534,11057,CLT,Charlotte,NC,SYR,Syracuse,NY,2209,1,112,97,603,America/New_York,1325732940000,America/New_York,1325653260000
719984,2012,25,1/25/2012,20398,MQ,3533,13303,MIA,Miami,FL,CLT,Charlotte,NC,2208,1,113,97,650,America/New_York,1327547280000,America/New_York,1327467660000
835207,2012,4,1/4/2012,20355,US,1534,11057,CLT,Charlotte,NC,SYR,Syracuse,NY,2209,1,112,97,603,America/New_York,1325732940000,America/New_York,1325653260000
290497,2012,30,1/30/2012,20304,OO,5408,13930,ORD,Chicago,IL,HPN,White Plains,NY,2102,1,119,98,738,America/Chicago,1327978920000,America/New_York,1327899660000
350351,2012,5,1/5/2012,20355,US,1704,11057,CLT,Charlotte,NC,BDL,Hartford,CT,2206,1,115,98,644,America/New_York,1325819160000,America/New_York,1325739660000
434224,2012,18,1/18/2012,19393,WN,1201,11292,DEN,Denver,CO,PHX,Phoenix,AZ,2210,1,111,98,602,America/Denver,1326949800000,America/Phoenix,1326870060000
776630,2012,30,1/30/2012,20304,OO,5408,13930,ORD,Chicago,IL,HPN,White Plains,NY,2102,1,119,98,738,America/Chicago,1327978920000,America/New_York,1327899660000
836484,2012,5,1/5/2012,20355,US,1704,11057,CLT,Charlotte,NC,BDL,Hartford,CT,2206,1,115,98,644,America/New_York,1325819160000,America/New_York,1325739660000
920357,2012,18,1/18/2012,19393,WN,1201,11292,DEN,Denver,CO,PHX,Phoenix,AZ,2210,1,111,98,602,America/Denver,1326949800000,America/Phoenix,1326870060000
5238,2012,14,1/14/2012,19805,AA,413,13303,MIA,Miami,FL,MSY,New Orleans,LA,2304,1,117,99,675,America/New_York,1326600240000,America/Chicago,1326520860000
491371,2012,14,1/14/2012,19805,AA,413,13303,MIA,Miami,FL,MSY,New Orleans,LA,2304,1,117,99,675,America/New_York,1326600240000,America/Chicago,1326520860000
977504,2012,14,1/14/2012,19805,AA,413,13303,MIA,Miami,FL,MSY,New Orleans,LA,2304,1,117,99,675,America/New_York,1326600240000,America/Chicago,1326520860000
304560,2012,25,1/25/2012,19977,UA,256,11292,DEN,Denver,CO,ORD,Chicago,IL,2054,1,127,102,888,America/Denver,1327550040000,America/Chicago,1327471260000
790693,2012,25,1/25/2012,19977,UA,256,11292,DEN,Denver,CO,ORD,Chicago,IL,2054,1,127,102,888,America/Denver,1327550040000,America/Chicago,1327471260000
22601,2012,4,1/4/2012,19805,AA,1332,11298,DFW,Dallas/Fort Worth,TX,ATL,Atlanta,GA,2102,1,119,103,731,America/Chicago,1325732520000,America/New_York,1325653260000
41593,2012,24,1/24/2012,19805,AA,2374,11298,DFW,Dallas/Fort Worth,TX,ORD,Chicago,IL,2142,1,139,103,802,America/Chicago,1327462920000,America/Chicago,1327384860000
294030,2012,16,1/16/2012,20304,OO,5568,11292,DEN,Denver,CO,BOI,Boise,ID,2142,1,139,103,649,America/Denver,1326775320000,America/Denver,1326697260000
508734,2012,4,1/4/2012,19805,AA,1332,11298,DFW,Dallas/Fort Worth,TX,ATL,Atlanta,GA,2102,1,119,103,731,America/Chicago,1325732520000,America/New_York,1325653260000
527726,2012,24,1/24/2012,19805,AA,2374,11298,DFW,Dallas/Fort Worth,TX,ORD,Chicago,IL,2142,1,139,103,802,America/Chicago,1327462920000,America/Chicago,1327384860000
780163,2012,16,1/16/2012,20304,OO,5568,11292,DEN,Denver,CO,BOI,Boise,ID,2142,1,139,103,649,America/Denver,1326775320000,America/Denver,1326697260000
994867,2012,4,1/4/2012,19805,AA,1332,11298,DFW,Dallas/Fort Worth,TX,ATL,Atlanta,GA,2102,1,119,103,731,America/Chicago,1325732520000,America/New_York,1325653260000
1013859,2012,24,1/24/2012,19805,AA,2374,11298,DFW,Dallas/Fort Worth,TX,ORD,Chicago,IL,2142,1,139,103,802,America/Chicago,1327462920000,America/Chicago,1327384860000
106251,2012,19,1/19/2012,19790,DL,1711,10397,ATL,Atlanta,GA,DFW,Dallas/Fort Worth,TX,2259,1,122,104,731,America/New_York,1327031940000,America/Chicago,1326952860000
592384,2012,19,1/19/2012,19790,DL,1711,10397,ATL,Atlanta,GA,DFW,Dallas/Fort Worth,TX,2259,1,122,104,731,America/New_York,1327031940000,America/Chicago,1326952860000
307018,2012,26,1/26/2012,19977,UA,331,13930,ORD,Chicago,IL,DFW,Dallas/Fort Worth,TX,2200,1,121,105,802,America/Chicago,1327636800000,America/Chicago,1327557660000
428332,2012,16,1/16/2012,19393,WN,461,12191,HOU,Houston,TX,MCO,Orlando,FL,2104,1,117,105,849,America/Chicago,1326769440000,America/New_York,1326690060000
793151,2012,26,1/26/2012,19977,UA,331,13930,ORD,Chicago,IL,DFW,Dallas/Fort Worth,TX,2200,1,121,105,802,America/Chicago,1327636800000,America/Chicago,1327557660000
914465,2012,16,1/16/2012,19393,WN,461,12191,HOU,Houston,TX,MCO,Orlando,FL,2104,1,117,105,849,America/Chicago,1326769440000,America/New_York,1326690060000
131742,2012,27,1/27/2012,20366,EV,4177,12266,IAH,Houston,TX,CHS,Charleston,SC,2048,1,133,106,925,America/Chicago,1327718880000,America/New_York,1327640460000
617875,2012,27,1/27/2012,20366,EV,4177,12266,IAH,Houston,TX,CHS,Charleston,SC,2048,1,133,106,925,America/Chicago,1327718880000,America/New_York,1327640460000
144999,2012,15,1/15/2012,20366,EV,4592,12266,IAH,Houston,TX,OMA,Omaha,NE,2203,1,118,108,781,America/Chicago,1326686580000,America/Chicago,1326607260000
631132,2012,15,1/15/2012,20366,EV,4592,12266,IAH,Houston,TX,OMA,Omaha,NE,2203,1,118,108,781,America/Chicago,1326686580000,America/Chicago,1326607260000
94939,2012,13,1/13/2012,19790,DL,412,10397,ATL,Atlanta,GA,BOS,Boston,MA,2153,1,128,109,946,America/New_York,1326509580000,America/New_York,1326430860000
581072,2012,13,1/13/2012,19790,DL,412,10397,ATL,Atlanta,GA,BOS,Boston,MA,2153,1,128,109,946,America/New_York,1326509580000,America/New_York,1326430860000
73914,2012,1,1/1/2012,19790,DL,1794,10397,ATL,Atlanta,GA,PHL,Philadelphia,PA,2151,1,130,110,666,America/New_York,1325472660000,America/New_York,1325394060000
238699,2012,13,1/13/2012,20398,MQ,3823,12892,LAX,Los Angeles,CA,DEN,Denver,CO,2057,1,124,110,862,America/Los_Angeles,1326517020000,America/Denver,1326438060000
560047,2012,1,1/1/2012,19790,DL,1794,10397,ATL,Atlanta,GA,PHL,Philadelphia,PA,2151,1,130,110,666,America/New_York,1325472660000,America/New_York,1325394060000
724832,2012,13,1/13/2012,20398,MQ,3823,12892,LAX,Los Angeles,CA,DEN,Denver,CO,2057,1,124,110,862,America/Los_Angeles,1326517020000,America/Denver,1326438060000
1046180,2012,1,1/1/2012,19790,DL,1794,10397,ATL,Atlanta,GA,PHL,Philadelphia,PA,2151,1,130,110,666,America/New_York,1325472660000,America/New_York,1325394060000
85669,2012,8,1/8/2012,19790,DL,412,10397,ATL,Atlanta,GA,BOS,Boston,MA,2145,1,136,111,946,America/New_York,1326077100000,America/New_York,1325998860000
571802,2012,8,1/8/2012,19790,DL,412,10397,ATL,Atlanta,GA,BOS,Boston,MA,2145,1,136,111,946,America/New_York,1326077100000,America/New_York,1325998860000
92362,2012,11,1/11/2012,19790,DL,1946,10397,ATL,Atlanta,GA,ALB,Albany,NY,2140,1,141,112,853,America/New_York,1326336000000,America/New_York,1326258060000
578495,2012,11,1/11/2012,19790,DL,1946,10397,ATL,Atlanta,GA,ALB,Albany,NY,2140,1,141,112,853,America/New_York,1326336000000,America/New_York,1326258060000
301691,2012,12,1/12/2012,20304,OO,6496,12892,LAX,Los Angeles,CA,COS,Colorado Springs,CO,2046,1,135,115,833,America/Los_Angeles,1326429960000,America/Denver,1326351660000
787824,2012,12,1/12/2012,20304,OO,6496,12892,LAX,Los Angeles,CA,COS,Colorado Springs,CO,2046,1,135,115,833,America/Los_Angeles,1326429960000,America/Denver,1326351660000
135050,2012,17,1/17/2012,20366,EV,4271,12266,IAH,Houston,TX,CLT,Charlotte,NC,2037,1,144,118,912,America/Chicago,1326854220000,America/New_York,1326776460000
621183,2012,17,1/17/2012,20366,EV,4271,12266,IAH,Houston,TX,CLT,Charlotte,NC,2037,1,144,118,912,America/Chicago,1326854220000,America/New_York,1326776460000
386715,2012,2,1/2/2012,19393,WN,2906,12191,HOU,Houston,TX,FLL,Fort Lauderdale,FL,2049,1,132,120,957,America/Chicago,1325558940000,America/New_York,1325480460000
872848,2012,2,1/2/2012,19393,WN,2906,12191,HOU,Houston,TX,FLL,Fort Lauderdale,FL,2049,1,132,120,957,America/Chicago,1325558940000,America/New_York,1325480460000
27626,2012,19,1/19/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2037,1,144,121,1045,America/New_York,1327023420000,America/Barbados,1326945660000
513759,2012,19,1/19/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2037,1,144,121,1045,America/New_York,1327023420000,America/Barbados,1326945660000
999892,2012,19,1/19/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2037,1,144,121,1045,America/New_York,1327023420000,America/Barbados,1326945660000
67219,2012,21,1/21/2012,20409,B6,152,13204,MCO,Orlando,FL,JFK,New York,NY,2140,1,141,122,944,America/New_York,1327200000000,America/New_York,1327122060000
72292,2012,30,1/30/2012,20409,B6,152,13204,MCO,Orlando,FL,JFK,New York,NY,2140,1,141,122,944,America/New_York,1327977600000,America/New_York,1327899660000
205805,2012,22,1/22/2012,20437,FL,951,10821,BWI,Baltimore,MD,FLL,Fort Lauderdale,FL,2100,1,181,122,925,America/New_York,1327284000000,America/New_York,1327208460000
553352,2012,21,1/21/2012,20409,B6,152,13204,MCO,Orlando,FL,JFK,New York,NY,2140,1,141,122,944,America/New_York,1327200000000,America/New_York,1327122060000
558425,2012,30,1/30/2012,20409,B6,152,13204,MCO,Orlando,FL,JFK,New York,NY,2140,1,141,122,944,America/New_York,1327977600000,America/New_York,1327899660000
691938,2012,22,1/22/2012,20437,FL,951,10821,BWI,Baltimore,MD,FLL,Fort Lauderdale,FL,2100,1,181,122,925,America/New_York,1327284000000,America/New_York,1327208460000
1039485,2012,21,1/21/2012,20409,B6,152,13204,MCO,Orlando,FL,JFK,New York,NY,2140,1,141,122,944,America/New_York,1327200000000,America/New_York,1327122060000
1044558,2012,30,1/30/2012,20409,B6,152,13204,MCO,Orlando,FL,JFK,New York,NY,2140,1,141,122,944,America/New_York,1327977600000,America/New_York,1327899660000
27621,2012,14,1/14/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2039,1,142,123,1045,America/New_York,1326591540000,America/Barbados,1326513660000
513754,2012,14,1/14/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2039,1,142,123,1045,America/New_York,1326591540000,America/Barbados,1326513660000
999887,2012,14,1/14/2012,19805,AA,1555,13303,MIA,Miami,FL,SJU,San Juan,PR,2039,1,142,123,1045,America/New_York,1326591540000,America/Barbados,1326513660000
331072,2012,23,1/23/2012,19977,UA,1102,13930,ORD,Chicago,IL,MCO,Orlando,FL,2026,1,155,124,1005,America/Chicago,1327371960000,America/New_York,1327294860000
817205,2012,23,1/23/2012,19977,UA,1102,13930,ORD,Chicago,IL,MCO,Orlando,FL,2026,1,155,124,1005,America/Chicago,1327371960000,America/New_York,1327294860000
15349,2012,31,1/31/2012,19805,AA,1012,13303,MIA,Miami,FL,DCA,Washington,DC,2136,1,145,127,919,America/New_York,1328063760000,America/New_York,1327986060000
501482,2012,31,1/31/2012,19805,AA,1012,13303,MIA,Miami,FL,DCA,Washington,DC,2136,1,145,127,919,America/New_York,1328063760000,America/New_York,1327986060000
987615,2012,31,1/31/2012,19805,AA,1012,13303,MIA,Miami,FL,DCA,Washington,DC,2136,1,145,127,919,America/New_York,1328063760000,America/New_York,1327986060000
426235,2012,15,1/15/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2041,1,140,128,997,America/Chicago,1326681660000,America/New_York,1326603660000
912368,2012,15,1/15/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2041,1,140,128,997,America/Chicago,1326681660000,America/New_York,1326603660000
234024,2012,12,1/12/2012,20398,MQ,3541,13303,MIA,Miami,FL,CMH,Columbus,OH,2131,1,150,129,990,America/New_York,1326421860000,America/New_York,1326344460000
720157,2012,12,1/12/2012,20398,MQ,3541,13303,MIA,Miami,FL,CMH,Columbus,OH,2131,1,150,129,990,America/New_York,1326421860000,America/New_York,1326344460000
469876,2012,30,1/30/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2035,1,146,130,997,America/Chicago,1327977300000,America/New_York,1327899660000
956009,2012,30,1/30/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2035,1,146,130,997,America/Chicago,1327977300000,America/New_York,1327899660000
71477,2012,29,1/29/2012,20409,B6,1763,11697,FLL,Fort Lauderdale,FL,SJU,San Juan,PR,2029,1,152,131,1046,America/New_York,1327886940000,America/Barbados,1327809660000
557610,2012,29,1/29/2012,20409,B6,1763,11697,FLL,Fort Lauderdale,FL,SJU,San Juan,PR,2029,1,152,131,1046,America/New_York,1327886940000,America/Barbados,1327809660000
1043743,2012,29,1/29/2012,20409,B6,1763,11697,FLL,Fort Lauderdale,FL,SJU,San Juan,PR,2029,1,152,131,1046,America/New_York,1327886940000,America/Barbados,1327809660000
455671,2012,25,1/25/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2036,1,145,134,997,America/Chicago,1327545360000,America/New_York,1327467660000
941804,2012,25,1/25/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2036,1,145,134,997,America/Chicago,1327545360000,America/New_York,1327467660000
56924,2012,3,1/3/2012,20409,B6,747,13204,MCO,Orlando,FL,SJU,San Juan,PR,2027,1,154,135,1189,America/New_York,1325640420000,America/Barbados,1325563260000
186613,2012,3,1/3/2012,20436,F9,491,11292,DEN,Denver,CO,CAK,Akron,OH,1923,1,158,135,1224,America/Denver,1325643780000,America/New_York,1325566860000
446602,2012,22,1/22/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2038,1,143,135,997,America/Chicago,1327286280000,America/New_York,1327208460000
543057,2012,3,1/3/2012,20409,B6,747,13204,MCO,Orlando,FL,SJU,San Juan,PR,2027,1,154,135,1189,America/New_York,1325640420000,America/Barbados,1325563260000
672746,2012,3,1/3/2012,20436,F9,491,11292,DEN,Denver,CO,CAK,Akron,OH,1923,1,158,135,1224,America/Denver,1325643780000,America/New_York,1325566860000
932735,2012,22,1/22/2012,19393,WN,213,13232,MDW,Chicago,IL,TPA,Tampa,FL,2038,1,143,135,997,America/Chicago,1327286280000,America/New_York,1327208460000
1029190,2012,3,1/3/2012,20409,B6,747,13204,MCO,Orlando,FL,SJU,San Juan,PR,2027,1,154,135,1189,America/New_York,1325640420000,America/Barbados,1325563260000
346009,2012,2,1/2/2012,20355,US,94,14107,PHX,Phoenix,AZ,PDX,Portland,OR,2222,1,159,136,1009,America/Phoenix,1325568120000,America/Los_Angeles,1325491260000
441344,2012,20,1/20/2012,19393,WN,3491,13232,MDW,Chicago,IL,HOU,Houston,TX,2112,1,169,136,937,America/Chicago,1327115520000,America/Chicago,1327039260000
832142,2012,2,1/2/2012,20355,US,94,14107,PHX,Phoenix,AZ,PDX,Portland,OR,2222,1,159,136,1009,America/Phoenix,1325568120000,America/Los_Angeles,1325491260000
927477,2012,20,1/20/2012,19393,WN,3491,13232,MDW,Chicago,IL,HOU,Houston,TX,2112,1,169,136,937,America/Chicago,1327115520000,America/Chicago,1327039260000
63279,2012,14,1/14/2012,20409,B6,747,13204,MCO,Orlando,FL,SJU,San Juan,PR,2019,1,162,137,1189,America/New_York,1326590340000,America/Barbados,1326513660000
549412,2012,14,1/14/2012,20409,B6,747,13204,MCO,Orlando,FL,SJU,San Juan,PR,2019,1,162,137,1189,America/New_York,1326590340000,America/Barbados,1326513660000
1035545,2012,14,1/14/2012,20409,B6,747,13204,MCO,Orlando,FL,SJU,San Juan,PR,2019,1,162,137,1189,America/New_York,1326590340000,America/Barbados,1326513660000
106110,2012,19,1/19/2012,19790,DL,1585,12953,LGA,New York,NY,MCO,Orlando,FL,2120,1,161,138,950,America/New_York,1327026000000,America/New_York,1326949260000
312100,2012,16,1/16/2012,19977,UA,485,11292,DEN,Denver,CO,SMF,Sacramento,CA,2203,1,178,138,909,America/Denver,1326776580000,America/Los_Angeles,1326700860000
592243,2012,19,1/19/2012,19790,DL,1585,12953,LGA,New York,NY,MCO,Orlando,FL,2120,1,161,138,950,America/New_York,1327026000000,America/New_York,1326949260000
798233,2012,16,1/16/2012,19977,UA,485,11292,DEN,Denver,CO,SMF,Sacramento,CA,2203,1,178,138,909,America/Denver,1326776580000,America/Los_Angeles,1326700860000
30132,2012,3,1/3/2012,19805,AA,1670,11298,DFW,Dallas/Fort Worth,TX,DCA,Washington,DC,2026,1,155,139,1192,America/Chicago,1325643960000,America/New_York,1325566860000
516265,2012,3,1/3/2012,19805,AA,1670,11298,DFW,Dallas/Fort Worth,TX,DCA,Washington,DC,2026,1,155,139,1192,America/Chicago,1325643960000,America/New_York,1325566860000
1002398,2012,3,1/3/2012,19805,AA,1670,11298,DFW,Dallas/Fort Worth,TX,DCA,Washington,DC,2026,1,155,139,1192,America/Chicago,1325643960000,America/New_York,1325566860000
234244,2012,17,1/17/2012,20398,MQ,3549,13303,MIA,Miami,FL,CVG,Cincinnati,OH,2122,1,159,141,948,America/New_York,1326853320000,America/New_York,1326776460000
720377,2012,17,1/17/2012,20398,MQ,3549,13303,MIA,Miami,FL,CVG,Cincinnati,OH,2122,1,159,141,948,America/New_York,1326853320000,America/New_York,1326776460000
446027,2012,22,1/22/2012,19393,WN,194,12889,LAS,Las Vegas,NV,HOU,Houston,TX,1921,1,160,143,1235,America/Los_Angeles,1327288860000,America/Chicago,1327212060000
932160,2012,22,1/22/2012,19393,WN,194,12889,LAS,Las Vegas,NV,HOU,Houston,TX,1921,1,160,143,1235,America/Los_Angeles,1327288860000,America/Chicago,1327212060000
236142,2012,2,1/2/2012,20398,MQ,3707,12892,LAX,Los Angeles,CA,OKC,Oklahoma City,OK,1908,1,173,144,1187,America/Los_Angeles,1325560080000,America/Chicago,1325484060000
722275,2012,2,1/2/2012,20398,MQ,3707,12892,LAX,Los Angeles,CA,OKC,Oklahoma City,OK,1908,1,173,144,1187,America/Los_Angeles,1325560080000,America/Chicago,1325484060000
340835,2012,7,1/7/2012,19977,UA,1600,11618,EWR,Newark,NJ,TPA,Tampa,FL,2113,1,168,145,997,America/New_York,1325988780000,America/New_York,1325912460000
826968,2012,7,1/7/2012,19977,UA,1600,11618,EWR,Newark,NJ,TPA,Tampa,FL,2113,1,168,145,997,America/New_York,1325988780000,America/New_York,1325912460000
30585,2012,25,1/25/2012,19805,AA,1688,11298,DFW,Dallas/Fort Worth,TX,MIA,Miami,FL,2013,1,168,146,1121,America/Chicago,1327543980000,America/New_York,1327467660000
344925,2012,1,1/1/2012,20355,US,72,14747,SEA,Seattle,WA,PHX,Phoenix,AZ,2016,1,165,146,1107,America/Los_Angeles,1325477760000,America/Phoenix,1325401260000
516718,2012,25,1/25/2012,19805,AA,1688,11298,DFW,Dallas/Fort Worth,TX,MIA,Miami,FL,2013,1,168,146,1121,America/Chicago,1327543980000,America/New_York,1327467660000
831058,2012,1,1/1/2012,20355,US,72,14747,SEA,Seattle,WA,PHX,Phoenix,AZ,2016,1,165,146,1107,America/Los_Angeles,1325477760000,America/Phoenix,1325401260000
1002851,2012,25,1/25/2012,19805,AA,1688,11298,DFW,Dallas/Fort Worth,TX,MIA,Miami,FL,2013,1,168,146,1121,America/Chicago,1327543980000,America/New_York,1327467660000
186741,2012,4,1/4/2012,20436,F9,629,11292,DEN,Denver,CO,DTW,Detroit,MI,1910,1,171,147,1123,America/Denver,1325729400000,America/New_York,1325653260000
672874,2012,4,1/4/2012,20436,F9,629,11292,DEN,Denver,CO,DTW,Detroit,MI,1910,1,171,147,1123,America/Denver,1325729400000,America/New_York,1325653260000
474459,2012,1,1/1/2012,20378,YV,3731,13930,ORD,Chicago,IL,MIA,Miami,FL,1954,1,187,148,1197,America/Chicago,1325469240000,America/New_York,1325394060000
960592,2012,1,1/1/2012,20378,YV,3731,13930,ORD,Chicago,IL,MIA,Miami,FL,1954,1,187,148,1197,America/Chicago,1325469240000,America/New_York,1325394060000
365355,2012,19,1/19/2012,20355,US,984,11057,CLT,Charlotte,NC,MSP,Minneapolis,MN,2212,1,169,152,930,America/New_York,1327029120000,America/Chicago,1326952860000
851488,2012,19,1/19/2012,20355,US,984,11057,CLT,Charlotte,NC,MSP,Minneapolis,MN,2212,1,169,152,930,America/New_York,1327029120000,America/Chicago,1326952860000
305900,2012,25,1/25/2012,19977,UA,298,13930,ORD,Chicago,IL,MIA,Miami,FL,2002,1,179,153,1197,America/Chicago,1327543320000,America/New_York,1327467660000
792033,2012,25,1/25/2012,19977,UA,298,13930,ORD,Chicago,IL,MIA,Miami,FL,2002,1,179,153,1197,America/Chicago,1327543320000,America/New_York,1327467660000
359567,2012,14,1/14/2012,20355,US,55,14107,PHX,Phoenix,AZ,MSP,Minneapolis,MN,1950,1,191,156,1276,America/Phoenix,1326595800000,America/Chicago,1326520860000
845700,2012,14,1/14/2012,20355,US,55,14107,PHX,Phoenix,AZ,MSP,Minneapolis,MN,1950,1,191,156,1276,America/Phoenix,1326595800000,America/Chicago,1326520860000
358393,2012,13,1/13/2012,20355,US,55,14107,PHX,Phoenix,AZ,MSP,Minneapolis,MN,1957,1,184,159,1276,America/Phoenix,1326509820000,America/Chicago,1326434460000
844526,2012,13,1/13/2012,20355,US,55,14107,PHX,Phoenix,AZ,MSP,Minneapolis,MN,1957,1,184,159,1276,America/Phoenix,1326509820000,America/Chicago,1326434460000
420624,2012,13,1/13/2012,19393,WN,1213,12892,LAX,Los Angeles,CA,HOU,Houston,TX,1910,1,171,162,1390,America/Los_Angeles,1326510600000,America/Chicago,1326434460000
906757,2012,13,1/13/2012,19393,WN,1213,12892,LAX,Los Angeles,CA,HOU,Houston,TX,1910,1,171,162,1390,America/Los_Angeles,1326510600000,America/Chicago,1326434460000
13523,2012,26,1/26/2012,19805,AA,836,13930,ORD,Chicago,IL,RSW,Fort Myers,FL,1941,1,200,166,1120,America/Chicago,1327628460000,America/New_York,1327554060000
499656,2012,26,1/26/2012,19805,AA,836,13930,ORD,Chicago,IL,RSW,Fort Myers,FL,1941,1,200,166,1120,America/Chicago,1327628460000,America/New_York,1327554060000
985789,2012,26,1/26/2012,19805,AA,836,13930,ORD,Chicago,IL,RSW,Fort Myers,FL,1941,1,200,166,1120,America/Chicago,1327628460000,America/New_York,1327554060000
