ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS,Same_Timezone
838924,2012,8,1/8/2012,20355,US,57,13891,ONT,Ontario,CA,PHX,Phoenix,AZ,631,111,111,111,325,America/Los_Angeles,1.32603E+12,America/Phoenix,1.32601E+12,FALSE
934912,2012,23,1/23/2012,19393,WN,337,12391,ISP,Islip,NY,BWI,Baltimore,MD,631,1025,111,111,220,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
205159,2012,21,1/21/2012,20437,FL,561,10685,BMI,Bloomington/Normal,IL,ATL,Atlanta,GA,630,1518,111,111,533,America/Chicago,1.32715E+12,America/New_York,1.32718E+12,FALSE
450662,2012,23,1/23/2012,19393,WN,3211,15304,TPA,Tampa,FL,BWI,Baltimore,MD,630,1159,111,111,842,America/New_York,1.32732E+12,America/New_York,1.32734E+12,TRUE
691292,2012,21,1/21/2012,20437,FL,561,10685,BMI,Bloomington/Normal,IL,ATL,Atlanta,GA,630,1518,111,111,533,America/Chicago,1.32715E+12,America/New_York,1.32718E+12,FALSE
936795,2012,23,1/23/2012,19393,WN,3211,15304,TPA,Tampa,FL,BWI,Baltimore,MD,630,1159,111,111,842,America/New_York,1.32732E+12,America/New_York,1.32734E+12,TRUE
50063,2012,18,1/18/2012,19930,AS,47,10299,ANC,Anchorage,AK,ADQ,Kodiak,AK,629,111,111,111,253,America/Anchorage,1.3269E+12,America/Anchorage,1.32688E+12,TRUE
536196,2012,18,1/18/2012,19930,AS,47,10299,ANC,Anchorage,AK,ADQ,Kodiak,AK,629,111,111,111,253,America/Anchorage,1.3269E+12,America/Anchorage,1.32688E+12,TRUE
1022329,2012,18,1/18/2012,19930,AS,47,10299,ANC,Anchorage,AK,ADQ,Kodiak,AK,629,111,111,111,253,America/Anchorage,1.3269E+12,America/Anchorage,1.32688E+12,TRUE
197740,2012,8,1/8/2012,20437,FL,796,15016,STL,St. Louis,MO,ATL,Atlanta,GA,628,1106,111,111,484,America/Chicago,1.32603E+12,America/New_York,1.32604E+12,FALSE
295875,2012,1,1/1/2012,20304,OO,5611,16218,YUM,Yuma,AZ,LAX,Los Angeles,CA,628,741,111,111,237,America/Phoenix,1.32542E+12,America/Los_Angeles,1.32543E+12,FALSE
683873,2012,8,1/8/2012,20437,FL,796,15016,STL,St. Louis,MO,ATL,Atlanta,GA,628,1106,111,111,484,America/Chicago,1.32603E+12,America/New_York,1.32604E+12,FALSE
782008,2012,1,1/1/2012,20304,OO,5611,16218,YUM,Yuma,AZ,LAX,Los Angeles,CA,628,741,111,111,237,America/Phoenix,1.32542E+12,America/Los_Angeles,1.32543E+12,FALSE
232502,2012,8,1/8/2012,20398,MQ,3448,13342,MKE,Milwaukee,WI,DFW,Dallas/Fort Worth,TX,627,1235,111,111,853,America/Chicago,1.32603E+12,America/Chicago,1.32605E+12,TRUE
718635,2012,8,1/8/2012,20398,MQ,3448,13342,MKE,Milwaukee,WI,DFW,Dallas/Fort Worth,TX,627,1235,111,111,853,America/Chicago,1.32603E+12,America/Chicago,1.32605E+12,TRUE
223335,2012,8,1/8/2012,20398,MQ,2935,13485,MSN,Madison,WI,DFW,Dallas/Fort Worth,TX,626,1048,111,111,821,America/Chicago,1.32603E+12,America/Chicago,1.32604E+12,TRUE
314731,2012,16,1/16/2012,19977,UA,567,12264,IAD,Washington,DC,SFO,San Francisco,CA,626,111,111,111,2419,America/New_York,1.32671E+12,America/Los_Angeles,1.32671E+12,FALSE
709468,2012,8,1/8/2012,20398,MQ,2935,13485,MSN,Madison,WI,DFW,Dallas/Fort Worth,TX,626,1048,111,111,821,America/Chicago,1.32603E+12,America/Chicago,1.32604E+12,TRUE
800864,2012,16,1/16/2012,19977,UA,567,12264,IAD,Washington,DC,SFO,San Francisco,CA,626,111,111,111,2419,America/New_York,1.32671E+12,America/Los_Angeles,1.32671E+12,FALSE
223485,2012,9,1/9/2012,20398,MQ,2940,10136,ABI,Abilene,TX,DFW,Dallas/Fort Worth,TX,624,111,111,111,158,America/Chicago,1.32611E+12,America/Chicago,1.32609E+12,TRUE
709618,2012,9,1/9/2012,20398,MQ,2940,10136,ABI,Abilene,TX,DFW,Dallas/Fort Worth,TX,624,111,111,111,158,America/Chicago,1.32611E+12,America/Chicago,1.32609E+12,TRUE
169071,2012,8,1/8/2012,20366,EV,5579,10135,ABE,Allentown/Bethlehem/Easton,PA,ATL,Atlanta,GA,623,1058,111,111,692,America/New_York,1.32602E+12,America/New_York,1.32604E+12,TRUE
655204,2012,8,1/8/2012,20366,EV,5579,10135,ABE,Allentown/Bethlehem/Easton,PA,ATL,Atlanta,GA,623,1058,111,111,692,America/New_York,1.32602E+12,America/New_York,1.32604E+12,TRUE
134877,2012,3,1/3/2012,20366,EV,4266,11423,DSM,Des Moines,IA,IAH,Houston,TX,622,111,111,111,802,America/Chicago,1.32559E+12,America/Chicago,1.32557E+12,TRUE
621010,2012,3,1/3/2012,20366,EV,4266,11423,DSM,Des Moines,IA,IAH,Houston,TX,622,111,111,111,802,America/Chicago,1.32559E+12,America/Chicago,1.32557E+12,TRUE
269376,2012,2,1/2/2012,20304,OO,6267,12889,LAS,Las Vegas,NV,LAX,Los Angeles,CA,621,923,111,111,236,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32552E+12,TRUE
420820,2012,13,1/13/2012,19393,WN,1957,13204,MCO,Orlando,FL,BUF,Buffalo,NY,621,111,111,111,1011,America/New_York,1.32645E+12,America/New_York,1.32644E+12,TRUE
448760,2012,23,1/23/2012,19393,WN,2290,12339,IND,Indianapolis,IN,BWI,Baltimore,MD,621,1024,111,111,516,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
755509,2012,2,1/2/2012,20304,OO,6267,12889,LAS,Las Vegas,NV,LAX,Los Angeles,CA,621,923,111,111,236,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32552E+12,TRUE
906953,2012,13,1/13/2012,19393,WN,1957,13204,MCO,Orlando,FL,BUF,Buffalo,NY,621,111,111,111,1011,America/New_York,1.32645E+12,America/New_York,1.32644E+12,TRUE
934893,2012,23,1/23/2012,19393,WN,2290,12339,IND,Indianapolis,IN,BWI,Baltimore,MD,621,1024,111,111,516,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
6982,2012,10,1/10/2012,19805,AA,487,12478,JFK,New York,NY,SJU,San Juan,PR,620,1244,111,111,1598,America/New_York,1.32619E+12,America/Barbados,1.32621E+12,FALSE
114412,2012,24,1/24/2012,19790,DL,906,14771,SFO,San Francisco,CA,MSP,Minneapolis,MN,620,111,111,111,1589,America/Los_Angeles,1.32741E+12,America/Chicago,1.32739E+12,FALSE
146936,2012,9,1/9/2012,20366,EV,4675,15919,XNA,Fayetteville,AR,IAH,Houston,TX,620,1120,111,111,438,America/Chicago,1.32611E+12,America/Chicago,1.32613E+12,TRUE
447782,2012,23,1/23/2012,19393,WN,314,10529,BDL,Hartford,CT,BWI,Baltimore,MD,620,1039,111,111,283,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
493115,2012,10,1/10/2012,19805,AA,487,12478,JFK,New York,NY,SJU,San Juan,PR,620,1244,111,111,1598,America/New_York,1.32619E+12,America/Barbados,1.32621E+12,FALSE
600545,2012,24,1/24/2012,19790,DL,906,14771,SFO,San Francisco,CA,MSP,Minneapolis,MN,620,111,111,111,1589,America/Los_Angeles,1.32741E+12,America/Chicago,1.32739E+12,FALSE
633069,2012,9,1/9/2012,20366,EV,4675,15919,XNA,Fayetteville,AR,IAH,Houston,TX,620,1120,111,111,438,America/Chicago,1.32611E+12,America/Chicago,1.32613E+12,TRUE
933915,2012,23,1/23/2012,19393,WN,314,10529,BDL,Hartford,CT,BWI,Baltimore,MD,620,1039,111,111,283,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
979248,2012,10,1/10/2012,19805,AA,487,12478,JFK,New York,NY,SJU,San Juan,PR,620,1244,111,111,1598,America/New_York,1.32619E+12,America/Barbados,1.32621E+12,FALSE
110303,2012,21,1/21/2012,19790,DL,2290,14122,PIT,Pittsburgh,PA,ATL,Atlanta,GA,619,1223,111,111,526,America/New_York,1.32714E+12,America/New_York,1.32717E+12,TRUE
169731,2012,7,1/7/2012,20366,EV,5693,10868,CAE,Columbia,SC,IAD,Washington,DC,619,950,111,111,401,America/New_York,1.32594E+12,America/New_York,1.32595E+12,TRUE
596436,2012,21,1/21/2012,19790,DL,2290,14122,PIT,Pittsburgh,PA,ATL,Atlanta,GA,619,1223,111,111,526,America/New_York,1.32714E+12,America/New_York,1.32717E+12,TRUE
655864,2012,7,1/7/2012,20366,EV,5693,10868,CAE,Columbia,SC,IAD,Washington,DC,619,950,111,111,401,America/New_York,1.32594E+12,America/New_York,1.32595E+12,TRUE
220942,2012,8,1/8/2012,20398,MQ,2830,14193,PNS,Pensacola,FL,DFW,Dallas/Fort Worth,TX,617,1133,111,111,604,America/Chicago,1.32603E+12,America/Chicago,1.32604E+12,TRUE
296678,2012,2,1/2/2012,20304,OO,6238,11638,FAT,Fresno,CA,LAX,Los Angeles,CA,617,906,111,111,209,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32552E+12,TRUE
707075,2012,8,1/8/2012,20398,MQ,2830,14193,PNS,Pensacola,FL,DFW,Dallas/Fort Worth,TX,617,1133,111,111,604,America/Chicago,1.32603E+12,America/Chicago,1.32604E+12,TRUE
782811,2012,2,1/2/2012,20304,OO,6238,11638,FAT,Fresno,CA,LAX,Los Angeles,CA,617,906,111,111,209,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32552E+12,TRUE
109212,2012,21,1/21/2012,19790,DL,851,11540,ELP,El Paso,TX,ATL,Atlanta,GA,616,1509,111,111,1282,America/Denver,1.32715E+12,America/New_York,1.32718E+12,FALSE
332458,2012,21,1/21/2012,19977,UA,1460,14893,SMF,Sacramento,CA,IAH,Houston,TX,616,111,111,111,1609,America/Los_Angeles,1.32716E+12,America/Chicago,1.32713E+12,FALSE
449345,2012,23,1/23/2012,19393,WN,2147,13232,MDW,Chicago,IL,BWI,Baltimore,MD,616,1124,111,111,611,America/Chicago,1.32732E+12,America/New_York,1.32734E+12,FALSE
450056,2012,23,1/23/2012,19393,WN,185,14307,PVD,Providence,RI,BWI,Baltimore,MD,616,1036,111,111,327,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
595345,2012,21,1/21/2012,19790,DL,851,11540,ELP,El Paso,TX,ATL,Atlanta,GA,616,1509,111,111,1282,America/Denver,1.32715E+12,America/New_York,1.32718E+12,FALSE
818591,2012,21,1/21/2012,19977,UA,1460,14893,SMF,Sacramento,CA,IAH,Houston,TX,616,111,111,111,1609,America/Los_Angeles,1.32716E+12,America/Chicago,1.32713E+12,FALSE
935478,2012,23,1/23/2012,19393,WN,2147,13232,MDW,Chicago,IL,BWI,Baltimore,MD,616,1124,111,111,611,America/Chicago,1.32732E+12,America/New_York,1.32734E+12,FALSE
936189,2012,23,1/23/2012,19393,WN,185,14307,PVD,Providence,RI,BWI,Baltimore,MD,616,1036,111,111,327,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
18980,2012,10,1/10/2012,19805,AA,1182,12892,LAX,Los Angeles,CA,AUS,Austin,TX,615,1224,111,111,1242,America/Los_Angeles,1.3262E+12,America/Chicago,1.32622E+12,FALSE
505113,2012,10,1/10/2012,19805,AA,1182,12892,LAX,Los Angeles,CA,AUS,Austin,TX,615,1224,111,111,1242,America/Los_Angeles,1.3262E+12,America/Chicago,1.32622E+12,FALSE
991246,2012,10,1/10/2012,19805,AA,1182,12892,LAX,Los Angeles,CA,AUS,Austin,TX,615,1224,111,111,1242,America/Los_Angeles,1.3262E+12,America/Chicago,1.32622E+12,FALSE
330089,2012,25,1/25/2012,19977,UA,1293,14679,SAN,San Diego,CA,IAH,Houston,TX,614,1446,111,111,1303,America/Los_Angeles,1.3275E+12,America/Chicago,1.32752E+12,FALSE
816222,2012,25,1/25/2012,19977,UA,1293,14679,SAN,San Diego,CA,IAH,Houston,TX,614,1446,111,111,1303,America/Los_Angeles,1.3275E+12,America/Chicago,1.32752E+12,FALSE
263886,2012,24,1/24/2012,20304,OO,5632,14689,SBA,Santa Barbara,CA,SFO,San Francisco,CA,613,949,111,111,262,America/Los_Angeles,1.32741E+12,America/Los_Angeles,1.32743E+12,TRUE
388275,2012,2,1/2/2012,19393,WN,270,14307,PVD,Providence,RI,MDW,Chicago,IL,613,1216,111,111,842,America/New_York,1.3255E+12,America/Chicago,1.32553E+12,FALSE
407626,2012,9,1/9/2012,19393,WN,2087,11292,DEN,Denver,CO,HOU,Houston,TX,613,1521,111,111,883,America/Denver,1.32611E+12,America/Chicago,1.32614E+12,FALSE
750019,2012,24,1/24/2012,20304,OO,5632,14689,SBA,Santa Barbara,CA,SFO,San Francisco,CA,613,949,111,111,262,America/Los_Angeles,1.32741E+12,America/Los_Angeles,1.32743E+12,TRUE
874408,2012,2,1/2/2012,19393,WN,270,14307,PVD,Providence,RI,MDW,Chicago,IL,613,1216,111,111,842,America/New_York,1.3255E+12,America/Chicago,1.32553E+12,FALSE
893759,2012,9,1/9/2012,19393,WN,2087,11292,DEN,Denver,CO,HOU,Houston,TX,613,1521,111,111,883,America/Denver,1.32611E+12,America/Chicago,1.32614E+12,FALSE
460860,2012,27,1/27/2012,19393,WN,2987,11618,EWR,Newark,NJ,MDW,Chicago,IL,612,111,111,111,711,America/New_York,1.32766E+12,America/Chicago,1.32765E+12,FALSE
946993,2012,27,1/27/2012,19393,WN,2987,11618,EWR,Newark,NJ,MDW,Chicago,IL,612,111,111,111,711,America/New_York,1.32766E+12,America/Chicago,1.32765E+12,FALSE
330123,2012,25,1/25/2012,19977,UA,1460,14893,SMF,Sacramento,CA,IAH,Houston,TX,611,1357,111,111,1609,America/Los_Angeles,1.3275E+12,America/Chicago,1.32752E+12,FALSE
816256,2012,25,1/25/2012,19977,UA,1460,14893,SMF,Sacramento,CA,IAH,Houston,TX,611,1357,111,111,1609,America/Los_Angeles,1.3275E+12,America/Chicago,1.32752E+12,FALSE
142465,2012,9,1/9/2012,20366,EV,4498,12278,ICT,Wichita,KS,IAH,Houston,TX,610,1109,111,111,542,America/Chicago,1.32611E+12,America/Chicago,1.32613E+12,TRUE
628598,2012,9,1/9/2012,20366,EV,4498,12278,ICT,Wichita,KS,IAH,Houston,TX,610,1109,111,111,542,America/Chicago,1.32611E+12,America/Chicago,1.32613E+12,TRUE
44053,2012,1,1/1/2012,19930,AS,200,14057,PDX,Portland,OR,SJC,San Jose,CA,609,1333,111,111,569,America/Los_Angeles,1.32543E+12,America/Los_Angeles,1.32545E+12,TRUE
118578,2012,26,1/26/2012,19790,DL,1516,11292,DEN,Denver,CO,ATL,Atlanta,GA,609,111,111,111,1199,America/Denver,1.32758E+12,America/New_York,1.32756E+12,FALSE
330195,2012,25,1/25/2012,19977,UA,1576,14831,SJC,San Jose,CA,IAH,Houston,TX,609,1509,111,111,1608,America/Los_Angeles,1.3275E+12,America/Chicago,1.32753E+12,FALSE
447904,2012,23,1/23/2012,19393,WN,909,10721,BOS,Boston,MA,BWI,Baltimore,MD,609,1015,111,111,369,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
530186,2012,1,1/1/2012,19930,AS,200,14057,PDX,Portland,OR,SJC,San Jose,CA,609,1333,111,111,569,America/Los_Angeles,1.32543E+12,America/Los_Angeles,1.32545E+12,TRUE
604711,2012,26,1/26/2012,19790,DL,1516,11292,DEN,Denver,CO,ATL,Atlanta,GA,609,111,111,111,1199,America/Denver,1.32758E+12,America/New_York,1.32756E+12,FALSE
816328,2012,25,1/25/2012,19977,UA,1576,14831,SJC,San Jose,CA,IAH,Houston,TX,609,1509,111,111,1608,America/Los_Angeles,1.3275E+12,America/Chicago,1.32753E+12,FALSE
934037,2012,23,1/23/2012,19393,WN,909,10721,BOS,Boston,MA,BWI,Baltimore,MD,609,1015,111,111,369,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
1016319,2012,1,1/1/2012,19930,AS,200,14057,PDX,Portland,OR,SJC,San Jose,CA,609,1333,111,111,569,America/Los_Angeles,1.32543E+12,America/Los_Angeles,1.32545E+12,TRUE
157332,2012,8,1/8/2012,20366,EV,5210,10781,BTR,Baton Rouge,LA,ATL,Atlanta,GA,608,1140,111,111,448,America/Chicago,1.32602E+12,America/New_York,1.32604E+12,FALSE
181079,2012,23,1/23/2012,20366,EV,6060,14524,RIC,Richmond,VA,IAD,Washington,DC,608,111,111,111,100,America/New_York,1.32732E+12,America/New_York,1.3273E+12,TRUE
643465,2012,8,1/8/2012,20366,EV,5210,10781,BTR,Baton Rouge,LA,ATL,Atlanta,GA,608,1140,111,111,448,America/Chicago,1.32602E+12,America/New_York,1.32604E+12,FALSE
667212,2012,23,1/23/2012,20366,EV,6060,14524,RIC,Richmond,VA,IAD,Washington,DC,608,111,111,111,100,America/New_York,1.32732E+12,America/New_York,1.3273E+12,TRUE
17478,2012,7,1/7/2012,19805,AA,1114,13303,MIA,Miami,FL,LGA,New York,NY,607,1120,111,111,1096,America/New_York,1.32593E+12,America/New_York,1.32595E+12,TRUE
449518,2012,23,1/23/2012,19393,WN,344,13296,MHT,Manchester,NH,BWI,Baltimore,MD,607,1020,111,111,377,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
503611,2012,7,1/7/2012,19805,AA,1114,13303,MIA,Miami,FL,LGA,New York,NY,607,1120,111,111,1096,America/New_York,1.32593E+12,America/New_York,1.32595E+12,TRUE
935651,2012,23,1/23/2012,19393,WN,344,13296,MHT,Manchester,NH,BWI,Baltimore,MD,607,1020,111,111,377,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
989744,2012,7,1/7/2012,19805,AA,1114,13303,MIA,Miami,FL,LGA,New York,NY,607,1120,111,111,1096,America/New_York,1.32593E+12,America/New_York,1.32595E+12,TRUE
67965,2012,23,1/23/2012,20409,B6,1321,10721,BOS,Boston,MA,BWI,Baltimore,MD,606,1055,111,111,369,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
225218,2012,2,1/2/2012,20398,MQ,3014,11638,FAT,Fresno,CA,LAX,Los Angeles,CA,606,940,111,111,209,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32553E+12,TRUE
554098,2012,23,1/23/2012,20409,B6,1321,10721,BOS,Boston,MA,BWI,Baltimore,MD,606,1055,111,111,369,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
711351,2012,2,1/2/2012,20398,MQ,3014,11638,FAT,Fresno,CA,LAX,Los Angeles,CA,606,940,111,111,209,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32553E+12,TRUE
1040231,2012,23,1/23/2012,20409,B6,1321,10721,BOS,Boston,MA,BWI,Baltimore,MD,606,1055,111,111,369,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
26999,2012,8,1/8/2012,19805,AA,1531,11292,DEN,Denver,CO,DFW,Dallas/Fort Worth,TX,605,1127,111,111,641,America/Denver,1.32603E+12,America/Chicago,1.32604E+12,FALSE
169747,2012,23,1/23/2012,20366,EV,5693,10868,CAE,Columbia,SC,IAD,Washington,DC,605,853,111,111,401,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
303479,2012,1,1/1/2012,19977,UA,224,13204,MCO,Orlando,FL,SFO,San Francisco,CA,605,111,111,111,2446,America/New_York,1.32542E+12,America/Los_Angeles,1.32541E+12,FALSE
388201,2012,2,1/2/2012,19393,WN,3855,14107,PHX,Phoenix,AZ,SFO,San Francisco,CA,605,111,111,111,651,America/Phoenix,1.32551E+12,America/Los_Angeles,1.3255E+12,FALSE
513132,2012,8,1/8/2012,19805,AA,1531,11292,DEN,Denver,CO,DFW,Dallas/Fort Worth,TX,605,1127,111,111,641,America/Denver,1.32603E+12,America/Chicago,1.32604E+12,FALSE
655880,2012,23,1/23/2012,20366,EV,5693,10868,CAE,Columbia,SC,IAD,Washington,DC,605,853,111,111,401,America/New_York,1.32732E+12,America/New_York,1.32733E+12,TRUE
789612,2012,1,1/1/2012,19977,UA,224,13204,MCO,Orlando,FL,SFO,San Francisco,CA,605,111,111,111,2446,America/New_York,1.32542E+12,America/Los_Angeles,1.32541E+12,FALSE
874334,2012,2,1/2/2012,19393,WN,3855,14107,PHX,Phoenix,AZ,SFO,San Francisco,CA,605,111,111,111,651,America/Phoenix,1.32551E+12,America/Los_Angeles,1.3255E+12,FALSE
999265,2012,8,1/8/2012,19805,AA,1531,11292,DEN,Denver,CO,DFW,Dallas/Fort Worth,TX,605,1127,111,111,641,America/Denver,1.32603E+12,America/Chicago,1.32604E+12,FALSE
218688,2012,8,1/8/2012,20398,MQ,2743,11641,FAY,Fayetteville,NC,DFW,Dallas/Fort Worth,TX,604,1135,111,111,1052,America/New_York,1.32602E+12,America/Chicago,1.32604E+12,FALSE
339599,2012,9,1/9/2012,19977,UA,1425,11292,DEN,Denver,CO,IAH,Houston,TX,604,1124,111,111,862,America/Denver,1.32611E+12,America/Chicago,1.32613E+12,FALSE
704821,2012,8,1/8/2012,20398,MQ,2743,11641,FAY,Fayetteville,NC,DFW,Dallas/Fort Worth,TX,604,1135,111,111,1052,America/New_York,1.32602E+12,America/Chicago,1.32604E+12,FALSE
825732,2012,9,1/9/2012,19977,UA,1425,11292,DEN,Denver,CO,IAH,Houston,TX,604,1124,111,111,862,America/Denver,1.32611E+12,America/Chicago,1.32613E+12,FALSE
339625,2012,9,1/9/2012,19977,UA,1482,14107,PHX,Phoenix,AZ,IAH,Houston,TX,603,1449,111,111,1009,America/Phoenix,1.32611E+12,America/Chicago,1.32614E+12,FALSE
825758,2012,9,1/9/2012,19977,UA,1482,14107,PHX,Phoenix,AZ,IAH,Houston,TX,603,1449,111,111,1009,America/Phoenix,1.32611E+12,America/Chicago,1.32614E+12,FALSE
38265,2012,12,1/12/2012,19805,AA,2079,11278,DCA,Washington,DC,ORD,Chicago,IL,602,111,111,111,612,America/New_York,1.32637E+12,America/Chicago,1.32635E+12,FALSE
227604,2012,2,1/2/2012,20398,MQ,3192,14831,SJC,San Jose,CA,LAX,Los Angeles,CA,602,936,111,111,308,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32553E+12,TRUE
295653,2012,4,1/4/2012,20304,OO,5608,10431,AVL,Asheville,NC,ORD,Chicago,IL,602,1126,111,111,536,America/New_York,1.32567E+12,America/Chicago,1.3257E+12,FALSE
524398,2012,12,1/12/2012,19805,AA,2079,11278,DCA,Washington,DC,ORD,Chicago,IL,602,111,111,111,612,America/New_York,1.32637E+12,America/Chicago,1.32635E+12,FALSE
713737,2012,2,1/2/2012,20398,MQ,3192,14831,SJC,San Jose,CA,LAX,Los Angeles,CA,602,936,111,111,308,America/Los_Angeles,1.32551E+12,America/Los_Angeles,1.32553E+12,TRUE
781786,2012,4,1/4/2012,20304,OO,5608,10431,AVL,Asheville,NC,ORD,Chicago,IL,602,1126,111,111,536,America/New_York,1.32567E+12,America/Chicago,1.3257E+12,FALSE
1010531,2012,12,1/12/2012,19805,AA,2079,11278,DCA,Washington,DC,ORD,Chicago,IL,602,111,111,111,612,America/New_York,1.32637E+12,America/Chicago,1.32635E+12,FALSE
282448,2012,21,1/21/2012,20304,OO,4681,11603,EUG,Eugene,OR,SLC,Salt Lake City,UT,601,111,111,111,618,America/Los_Angeles,1.32715E+12,America/Denver,1.32713E+12,FALSE
296344,2012,25,1/25/2012,20304,OO,6227,11298,DFW,Dallas/Fort Worth,TX,LAX,Los Angeles,CA,601,111,111,111,1235,America/Chicago,1.32749E+12,America/Los_Angeles,1.32748E+12,FALSE
439628,2012,20,1/20/2012,19393,WN,178,10140,ABQ,Albuquerque,NM,DAL,Dallas,TX,601,922,111,111,580,America/Denver,1.32706E+12,America/Chicago,1.32707E+12,FALSE
768581,2012,21,1/21/2012,20304,OO,4681,11603,EUG,Eugene,OR,SLC,Salt Lake City,UT,601,111,111,111,618,America/Los_Angeles,1.32715E+12,America/Denver,1.32713E+12,FALSE
782477,2012,25,1/25/2012,20304,OO,6227,11298,DFW,Dallas/Fort Worth,TX,LAX,Los Angeles,CA,601,111,111,111,1235,America/Chicago,1.32749E+12,America/Los_Angeles,1.32748E+12,FALSE
925761,2012,20,1/20/2012,19393,WN,178,10140,ABQ,Albuquerque,NM,DAL,Dallas,TX,601,922,111,111,580,America/Denver,1.32706E+12,America/Chicago,1.32707E+12,FALSE
95484,2012,13,1/13/2012,19790,DL,1266,10792,BUF,Buffalo,NY,ATL,Atlanta,GA,600,111,111,111,712,America/New_York,1.32645E+12,America/New_York,1.32644E+12,TRUE
163445,2012,21,1/21/2012,20366,EV,5383,15070,SWF,Newburgh/Poughkeepsie,NY,ATL,Atlanta,GA,600,1722,111,111,783,America/New_York,1.32714E+12,America/New_York,1.32718E+12,TRUE
581617,2012,13,1/13/2012,19790,DL,1266,10792,BUF,Buffalo,NY,ATL,Atlanta,GA,600,111,111,111,712,America/New_York,1.32645E+12,America/New_York,1.32644E+12,TRUE
649578,2012,21,1/21/2012,20366,EV,5383,15070,SWF,Newburgh/Poughkeepsie,NY,ATL,Atlanta,GA,600,1722,111,111,783,America/New_York,1.32714E+12,America/New_York,1.32718E+12,TRUE
208851,2012,27,1/27/2012,20437,FL,630,11267,DAY,Dayton,OH,BWI,Baltimore,MD,559,1008,111,111,406,America/New_York,1.32766E+12,America/New_York,1.32768E+12,TRUE
694984,2012,27,1/27/2012,20437,FL,630,11267,DAY,Dayton,OH,BWI,Baltimore,MD,559,1008,111,111,406,America/New_York,1.32766E+12,America/New_York,1.32768E+12,TRUE
43350,2012,24,1/24/2012,19805,AA,2503,12264,IAD,Washington,DC,MIA,Miami,FL,558,1025,111,111,921,America/New_York,1.3274E+12,America/New_York,1.32742E+12,TRUE
160019,2012,8,1/8/2012,20366,EV,5286,10185,AEX,Alexandria,LA,ATL,Atlanta,GA,558,1050,111,111,500,America/Chicago,1.32602E+12,America/New_York,1.32604E+12,FALSE
529483,2012,24,1/24/2012,19805,AA,2503,12264,IAD,Washington,DC,MIA,Miami,FL,558,1025,111,111,921,America/New_York,1.3274E+12,America/New_York,1.32742E+12,TRUE
646152,2012,8,1/8/2012,20366,EV,5286,10185,AEX,Alexandria,LA,ATL,Atlanta,GA,558,1050,111,111,500,America/Chicago,1.32602E+12,America/New_York,1.32604E+12,FALSE
1015616,2012,24,1/24/2012,19805,AA,2503,12264,IAD,Washington,DC,MIA,Miami,FL,558,1025,111,111,921,America/New_York,1.3274E+12,America/New_York,1.32742E+12,TRUE
75132,2012,2,1/2/2012,19790,DL,1263,14307,PVD,Providence,RI,ATL,Atlanta,GA,557,941,111,111,903,America/New_York,1.3255E+12,America/New_York,1.32552E+12,TRUE
163426,2012,6,1/6/2012,20366,EV,5383,15070,SWF,Newburgh/Poughkeepsie,NY,ATL,Atlanta,GA,557,1014,111,111,783,America/New_York,1.32585E+12,America/New_York,1.32586E+12,TRUE
561265,2012,2,1/2/2012,19790,DL,1263,14307,PVD,Providence,RI,ATL,Atlanta,GA,557,941,111,111,903,America/New_York,1.3255E+12,America/New_York,1.32552E+12,TRUE
649559,2012,6,1/6/2012,20366,EV,5383,15070,SWF,Newburgh/Poughkeepsie,NY,ATL,Atlanta,GA,557,1014,111,111,783,America/New_York,1.32585E+12,America/New_York,1.32586E+12,TRUE
